seed,variant,phase,step,examples_seen,old_examples_seen,new_examples_seen,valid_joint_loss,valid_joint_micro_accuracy,valid_joint_macro_accuracy,mean_lin1_update_norm,mean_lin2_update_norm,mean_lin1_weight_norm,mean_lin2_weight_norm,mean_hidden_active_fraction
1,oja,iid,2000,127904,63932,63972,0.5233347244739532,83.72,81.41686290177562,14.535878448486327,0.4377154499292374,10.0,9.899651947021484,0.9982906031608582
1,oja,iid,2050,131104,65497,65607,0.5401213559150696,83.17,81.49134421007541,14.506652469635009,0.4446562087535858,10.0,9.974458389282226,0.9982999753952027
1,oja,iid,2100,134304,67137,67167,0.5285894631385804,83.34,81.18475273564245,14.47181022644043,0.4203963503241539,10.0,10.04034215927124,0.9984687328338623
1,oja,iid,2150,137504,68738,68766,0.5307997803688049,83.73,81.9306359270851,14.607875938415527,0.4154790508747101,10.0,10.119551944732667,0.9983499705791473
1,oja,iid,2200,140704,70318,70386,0.5333582069396973,83.46,81.81438041352217,14.513565788269043,0.45131717681884764,10.0,10.19750804901123,0.9983718562126159
1,oja,iid,2250,143904,71893,72011,0.5283261194705963,83.58,81.83527071151687,14.3652730178833,0.4602503603696823,10.0,10.267950611114502,0.9985562324523926
1,oja,iid,2300,147104,73535,73569,0.5270486615180969,83.57,81.74072618407335,14.686923961639405,0.4265964847803116,10.0,10.335598945617676,0.9984281075000763
1,oja,iid,2350,150256,75123,75133,0.5094207928657531,84.11,81.64583328050063,14.706005744934082,0.4564111149311066,10.0,10.401785354614258,0.9986406028270721
1,oja,iid,2400,153456,76733,76723,0.5176583955287933,84.05,82.08906679014785,14.522138690948486,0.4384464213252068,10.0,10.469845581054688,0.9983062291145325
1,oja,iid,2450,156656,78367,78289,0.5107893220901489,84.18,81.99167831388286,14.588048019409179,0.42473922312259677,10.0,10.538108673095703,0.9986531031131745
1,oja,iid,2500,159856,80010,79846,0.5107624662399292,84.16,82.14708252443504,14.445486087799072,0.4101967996358871,10.0,10.601011257171631,0.9985281026363373
1,oja,iid,2550,163056,81558,81498,0.5099918508529663,84.32,82.30735815518057,14.40458589553833,0.41391670644283296,10.0,10.670772380828858,0.9987468564510346
1,oja,iid,2600,166256,83137,83119,0.5044229583263398,84.49,82.43212573747743,14.502452163696288,0.41963637471199033,10.0,10.743663635253906,0.9982218527793885
1,oja,iid,2650,169456,84782,84674,0.5028882013320923,84.76,82.7332501485656,14.62085548400879,0.44002416372299197,10.0,10.810766468048095,0.9982531023025513
1,oja,iid,2700,172656,86380,86276,0.5130367508888245,84.36,82.68751502237646,14.532156715393066,0.4071769240498543,10.0,10.868040714263916,0.998399977684021
1,oja,iid,2750,175856,87998,87858,0.5055686642169952,84.56,82.71592853328704,14.647558879852294,0.4354051998257637,10.0,10.927621002197265,0.998290604352951
1,oja,iid,2800,179056,89585,89471,0.5008620261192321,84.57,82.70258080743604,14.485964412689208,0.42148008465766906,10.0,10.991513366699218,0.998393725156784
1,oja,iid,2850,182256,91167,91089,0.5061072274208069,84.64,82.96224015651603,14.607440147399902,0.43611822128295896,10.0,11.0532204246521,0.9983968567848206
1,oja,iid,2900,185456,92785,92671,0.4940252171993256,84.6,82.24303798692397,14.498382301330567,0.4235736235976219,10.0,11.113025550842286,0.9984312248229981
1,oja,iid,2950,188656,94429,94227,0.4978903298377991,84.73,82.89768749092619,14.618767108917236,0.4234823471307754,10.0,11.18062463760376,0.9982343554496765
1,oja,iid,3000,191856,96035,95821,0.49122957463264466,84.94,82.92450495172515,14.496274490356445,0.4469276911020279,10.0,11.24851037979126,0.9984343492984772
1,oja,iid,3050,195056,97602,97454,0.4901093365192413,84.86,82.82576684130467,14.463835525512696,0.444007368683815,10.0,11.308622646331788,0.9985343551635742
1,oja,iid,3100,198256,99137,99119,0.490288866853714,85.26,83.31342660296417,14.602563991546631,0.4341993296146393,10.0,11.37173765182495,0.9988124787807464
1,oja,iid,3150,201408,100702,100706,0.4939860652923584,84.71,82.98664519943354,14.791025161743164,0.4329486006498337,10.0,11.438437938690186,0.9983937287330628
1,oja,iid,3200,204608,102257,102351,0.4867144323825836,84.86,82.90559673006915,14.582262744903565,0.41297764211893084,10.0,11.499977684020996,0.998359352350235
1,oja,iid,3250,207808,103880,103928,0.4897943247795105,84.71,82.84498302394533,14.63502920150757,0.3762557554244995,10.0,11.564519176483154,0.9985031020641327
1,oja,iid,3300,211008,105458,105550,0.4962173741340637,84.39,82.48903489648634,14.630031833648681,0.3948580706119537,10.0,11.630797119140626,0.9983218550682068
1,oja,iid,3350,214208,107061,107147,0.48924208040237427,85.04,83.17678103537153,14.486336517333985,0.4290360468626022,10.0,11.687092952728271,0.9987343537807465
1,oja,iid,3400,217408,108658,108750,0.49010331087112424,84.86,83.13036491330817,14.581175670623779,0.39962740540504454,10.0,11.741070976257324,0.9986156046390533
1,oja,iid,3450,220608,110220,110388,0.4920974715709686,84.96,83.50160731255008,14.695350341796875,0.4147340747714043,10.0,11.795788612365723,0.9981874823570251
1,oja,iid,3500,223808,111858,111950,0.48081425609588624,85.13,83.16582789745351,14.651449565887452,0.412440864443779,10.0,11.84671859741211,0.9986593520641327
1,oja,iid,3550,227008,113480,113528,0.4772713327407837,85.27,83.21507495343452,14.55522705078125,0.423491071164608,10.0,11.899474468231201,0.9984624779224396
1,oja,iid,3600,230208,115091,115117,0.4773738363742828,85.44,83.36152183404712,14.532238140106202,0.41378511250019073,10.0,11.949892101287842,0.9985593533515931
1,oja,iid,3650,233408,116702,116706,0.4806607075214386,85.04,83.16885468815211,14.373015174865722,0.45046626091003417,10.0,12.00220027923584,0.9986968529224396
1,oja,iid,3700,236608,118303,118305,0.486465044260025,84.92,83.2877242340867,14.475137176513671,0.4235976767539978,10.0,12.053615627288819,0.9986843550205231
1,oja,iid,3750,239808,119925,119883,0.4781027939796448,85.32,83.50220157403879,14.61811092376709,0.4253364136815071,10.0,12.10703577041626,0.9985124838352203
1,oja,iid,3800,243008,121488,121520,0.4774332114696503,85.31,83.37418242345974,14.755574340820312,0.4177734699845314,10.0,12.157294731140137,0.9983781039714813
1,oja,iid,3850,246208,123088,123120,0.48452450704574584,84.76,83.22472343416732,14.528957405090331,0.42615162014961244,10.0,12.215426769256592,0.9983968532085419
1,oja,iid,3900,249408,124699,124709,0.4719335403442383,85.57,83.63007365815471,14.612631206512452,0.4137451332807541,10.0,12.271091403961181,0.998646856546402
1,oja,iid,3950,252560,126265,126295,0.47860016045570375,85.25,83.66218268180236,14.737566108703612,0.44516089200973513,10.0,12.318569297790527,0.9983124768733979
1,oja,iid,4000,255760,127851,127909,0.4717941400527954,85.56,83.70509800058821,14.546863842010499,0.3970883104205132,10.0,12.379316577911377,0.998634352684021
2,oja,iid,0,0,0,0,2.3977345001220702,8.31,9.107946383436019,,,,,
2,oja,iid,50,3200,1661,1539,1.934419856262207,57.05,53.636683943692944,9.6589666557312,0.6890361446142197,10.0,1.9120798182487488,1.0
2,oja,iid,100,6400,3262,3138,1.4754481178283692,69.63,66.03118919266656,11.818853855133057,0.6857949978113175,10.0,2.5882861614227295,1.0
2,oja,iid,150,9600,4867,4733,1.151866519355774,76.76,73.38451947032596,13.758125095367431,0.5857182335853577,10.0,3.4996706104278563,1.0
2,oja,iid,200,12800,6446,6354,0.9475400644302369,77.39,73.31490666765431,15.110344543457032,0.5349116170406342,10.0,4.278553524017334,1.0
2,oja,iid,250,16000,8033,7967,0.8594031023025512,77.34,74.65075256727728,16.054526062011718,0.5342885082960129,10.0,4.889412260055542,1.0
2,oja,iid,300,19200,9601,9599,0.8025102577209473,79.01,76.4987426915176,16.335463180541993,0.485265451669693,10.0,5.365933609008789,1.0
2,oja,iid,350,22400,11206,11194,0.749431591129303,79.36,76.37970631764213,16.305595226287842,0.4972179192304611,10.0,5.7612449741363525,1.0
2,oja,iid,400,25600,12805,12795,0.7267707525253296,79.53,76.6734244108044,16.339294815063475,0.48909921288490293,10.0,6.09588701248169,0.9999937498569489
2,oja,iid,450,28800,14440,14360,0.7071454404830932,79.83,77.48259081074816,16.07119079589844,0.4661285650730133,10.0,6.377313175201416,0.9999749982357025
2,oja,iid,500,32000,16026,15974,0.6789219548225403,80.18,77.06949777462121,15.721444129943848,0.4770235359668732,10.0,6.627605037689209,0.9999343729019166
2,oja,iid,550,35200,17619,17581,0.6717622246742249,80.81,78.94751558648426,15.558278770446778,0.4705100357532501,10.0,6.847887277603149,0.9998999941349029
2,oja,iid,600,38400,19210,19190,0.658405348777771,80.5,78.43474659667768,15.569868412017822,0.46851378262043,10.0,7.051252908706665,0.9997749936580658
2,oja,iid,650,41600,20824,20776,0.6374752529144287,81.31,78.85605530861538,15.353911075592041,0.4524715447425842,10.0,7.231950759887695,0.9995093548297882
2,oja,iid,700,44800,22390,22410,0.6475648695945739,80.78,78.83439297458321,15.259684524536134,0.4881661677360535,10.0,7.390297117233277,0.9994031095504761
2,oja,iid,750,48000,23983,24017,0.6362167261123657,81.7,80.41455950239968,15.220717124938965,0.4551155984401703,10.0,7.550353498458862,0.9994093585014343
2,oja,iid,800,51152,25579,25573,0.6141483562469482,82.05,80.04903629695221,15.223334140777588,0.4554051595926285,10.0,7.696096496582031,0.9991281080245972
2,oja,iid,850,54352,27202,27150,0.6096859066009521,81.59,79.77853254030211,15.117441825866699,0.43524241268634795,10.0,7.835797462463379,0.998681229352951
2,oja,iid,900,57552,28818,28734,0.6087097863197327,82.06,80.56315178276911,14.979061298370361,0.4515185108780861,10.0,7.958859767913818,0.9987468552589417
2,oja,iid,950,60752,30360,30392,0.6064515537261963,81.49,79.92846170364285,14.90872926712036,0.4385016006231308,10.0,8.076136875152589,0.998762480020523
2,oja,iid,1000,63952,31932,32020,0.5845068802833557,82.37,80.45588089758697,14.879332275390626,0.4619347834587097,10.0,8.191783027648926,0.9988749825954437
2,oja,iid,1050,67152,33551,33601,0.5928030637741089,82.14,80.82663736587185,14.830193557739257,0.43322142481803894,10.0,8.298558712005615,0.9982687282562256
2,oja,iid,1100,70352,35126,35226,0.5769422050476074,82.69,80.95211345679603,14.859433650970459,0.4281469967961311,10.0,8.407946758270263,0.9984749758243561
2,oja,iid,1150,73552,36714,36838,0.5744885416030884,82.73,81.0701197346948,14.817548294067382,0.42278017789125444,10.0,8.519072818756104,0.9984937274456024
2,oja,iid,1200,76752,38323,38429,0.5704905705451966,82.53,80.80939605902165,14.803622741699218,0.4433426809310913,10.0,8.611293640136719,0.9982374775409698
2,oja,iid,1250,79952,39922,40030,0.5651788180351257,82.96,81.24855304295484,14.691819305419921,0.43005749642848967,10.0,8.699645614624023,0.9981374788284302
2,oja,iid,1300,83152,41544,41608,0.5621946305274963,83.24,81.67218430250918,14.755558624267579,0.4395753306150436,10.0,8.798037796020507,0.9982156026363372
2,oja,iid,1350,86352,43189,43163,0.5483463032245636,83.3,81.24301588338318,14.767705745697022,0.4029985582828522,10.0,8.893266162872315,0.9983687305450439
2,oja,iid,1400,89552,44781,44771,0.554902705669403,83.21,81.69836612626543,14.595126724243164,0.44093741923570634,10.0,8.970219917297364,0.998209354877472
2,oja,iid,1450,92752,46409,46343,0.5503046479225159,83.21,81.35971390269023,14.691595363616944,0.4255688035488129,10.0,9.0458575630188,0.9982249808311462
2,oja,iid,1500,95952,48008,47944,0.5449259497642517,83.63,81.98924207515698,14.743539371490478,0.41766960769891737,10.0,9.126707820892333,0.9981124746799469
2,oja,iid,1550,99152,49590,49562,0.5439880316734313,83.82,82.29647055342336,14.560020503997803,0.41992300748825073,10.0,9.20873134613037,0.998631225824356
2,oja,iid,1600,102304,51137,51167,0.5319995349407196,84.01,82.04788284556243,14.847995185852051,0.4241795086860657,10.0,9.294934730529786,0.9983218550682068
2,oja,iid,1650,105504,52694,52810,0.5402974681854248,83.81,82.30521356865475,14.731099700927734,0.4275771677494049,10.0,9.368345737457275,0.9982093513011933
2,oja,iid,1700,108704,54332,54372,0.5245364537239074,84.04,81.79212307653962,14.677298965454101,0.4145463219285011,10.0,9.442744007110596,0.99822185754776
2,oja,iid,1750,111904,55966,55938,0.534245255279541,83.71,81.90875516213762,14.575010604858399,0.4678021764755249,10.0,9.517228298187256,0.9983437311649322
2,oja,iid,1800,115104,57542,57562,0.5283149746894836,84.16,82.19011698276124,14.629250736236573,0.41620168030261995,10.0,9.588327293395997,0.9984156000614166
2,oja,iid,1850,118304,59134,59170,0.5298989609718323,84.15,82.30500811501382,14.73547441482544,0.4168149036169052,10.0,9.67317316055298,0.9978281021118164
2,oja,iid,1900,121504,60687,60817,0.5332982778549195,83.79,82.16896268442528,14.578659973144532,0.420291850566864,10.0,9.755306816101074,0.9981968522071838
2,oja,iid,1950,124704,62264,62440,0.5263813448905945,84.13,82.34063129256461,14.572109050750733,0.41561251938343047,10.0,9.827849884033203,0.9983749783039093
2,oja,iid,2000,127904,63848,64056,0.5181171985149383,84.39,82.48806707452263,14.659912738800049,0.40574914813041685,10.0,9.901999549865723,0.9983093535900116
2,oja,iid,2050,131104,65452,65652,0.5188938230514526,84.47,82.72086939331228,14.614595050811767,0.4135940724611282,10.0,9.96983892440796,0.9982437229156494
2,oja,iid,2100,134304,67072,67232,0.5248183035850524,84.41,82.92379410029265,14.546307945251465,0.42240990459918976,10.0,10.041766738891601,0.9983968544006347
2,oja,iid,2150,137504,68655,68849,0.5211946020126342,84.65,82.95002473329008,14.5353098487854,0.3969410127401352,10.0,10.113102359771728,0.9983124816417694
2,oja,iid,2200,140704,70240,70464,0.5224504109382629,84.32,82.7150843489775,14.619260692596436,0.4085229623317719,10.0,10.182546977996827,0.9980656027793884
2,oja,iid,2250,143904,71911,71993,0.5176821144580841,84.57,83.04999929005508,14.722842750549317,0.4029281255602837,10.0,10.24755615234375,0.9981531035900116
2,oja,iid,2300,147104,73502,73602,0.5112227068901062,84.56,82.6606100970789,14.668654956817626,0.4252271318435669,10.0,10.304794902801513,0.9983031034469605
2,oja,iid,2350,150256,75130,75126,0.515355858373642,84.37,82.6401545843368,14.905047569274902,0.4175636702775955,10.0,10.363595542907715,0.9980249762535095
2,oja,iid,2400,153456,76763,76693,0.5228541617393494,84.35,82.86629124947291,14.651236743927003,0.40856529235839845,10.0,10.432306613922119,0.9979437267780304
2,oja,iid,2450,156656,78390,78266,0.5126911203861236,84.43,82.75419692948083,14.66861421585083,0.4294322228431702,10.0,10.493138332366943,0.9986093544960022
2,oja,iid,2500,159856,79981,79875,0.5159316469192505,84.4,82.85165250664376,14.52339204788208,0.4244089370965958,10.0,10.551448516845703,0.9984468519687653
2,oja,iid,2550,163056,81602,81454,0.5156828437328339,84.27,82.69810281703474,14.682222213745117,0.4141149634122849,10.0,10.609275455474853,0.9983468592166901
2,oja,iid,2600,166256,83224,83032,0.5147412827491761,84.56,83.08958684233713,14.46376953125,0.38714009523391724,10.0,10.670377292633056,0.9984781074523926
2,oja,iid,2650,169456,84850,84606,0.5084169881820678,84.63,82.88352119509726,14.52183250427246,0.4046299207210541,10.0,10.726164836883544,0.9984937310218811
2,oja,iid,2700,172656,86422,86234,0.5105084369659424,84.5,82.85146806695155,14.653571033477784,0.4342193579673767,10.0,10.779182052612304,0.9984124779701233
2,oja,iid,2750,175856,87997,87859,0.5144680031299591,84.59,83.16138711704477,14.55160005569458,0.4162319827079773,10.0,10.83870397567749,0.9981624746322632
2,oja,iid,2800,179056,89621,89435,0.5036702863693238,84.72,82.78596429307422,14.684878273010254,0.403059261739254,10.0,10.898712654113769,0.9983312284946442
2,oja,iid,2850,182256,91184,91072,0.5092492249011994,84.77,83.24814226378871,14.624929466247558,0.43131045520305633,10.0,10.95040729522705,0.9983499813079834
2,oja,iid,2900,185456,92771,92685,0.5114726407051087,84.48,83.07245141338724,14.628001194000245,0.38692535609006884,10.0,11.009126110076904,0.9984249806404114
2,oja,iid,2950,188656,94365,94291,0.5142962181091308,84.6,83.12991079377856,14.570469570159911,0.39831304401159284,10.0,11.071607055664062,0.9983718550205231
2,oja,iid,3000,191856,95951,95905,0.5078067684650421,84.75,83.33616710199253,14.60651466369629,0.4129546794295311,10.0,11.13442409515381,0.9985187304019928
2,oja,iid,3050,195056,97519,97537,0.5024274639606476,84.71,82.84925438956108,14.700514926910401,0.38035044610500335,10.0,11.192371196746826,0.9983968544006347
2,oja,iid,3100,198256,99095,99161,0.505115648651123,84.88,83.33187623472166,14.673271102905273,0.4228526163101196,10.0,11.247493019104004,0.9983937299251556
2,oja,iid,3150,201408,100716,100692,0.5049301203727722,84.7,83.11812117355703,14.749746437072753,0.4042024976015091,10.0,11.302450351715088,0.9980093502998352
2,oja,iid,3200,204608,102259,102349,0.5050696234226226,84.89,83.31911942771639,14.582220249176025,0.403058405816555,10.0,11.351974925994874,0.9984437310695649
2,oja,iid,3250,207808,103862,103946,0.5149156200885773,84.56,83.30355403570113,14.635049705505372,0.4059081029891968,10.0,11.408435001373292,0.9983687281608582
2,oja,iid,3300,211008,105487,105521,0.5029208436965943,84.85,83.16065068681256,14.585799331665038,0.40982793778181076,10.0,11.459108180999756,0.998631227016449
2,oja,iid,3350,214208,107171,107037,0.5008623711585999,84.93,83.20836201496707,14.660923805236816,0.39715466409921646,10.0,11.506251068115235,0.9984468531608581
2,oja,iid,3400,217408,108763,108645,0.5022017970085144,84.95,83.23814969043961,14.582678241729736,0.4053963628411293,10.0,11.550091743469238,0.9981968498229981
2,oja,iid,3450,220608,110357,110251,0.5037267791271209,84.97,83.45817679794466,14.497964496612548,0.40344319999217987,10.0,11.595942726135254,0.9985624802112579
2,oja,iid,3500,223808,111949,111859,0.5026154195785523,84.79,83.25882208196956,14.645553550720216,0.40323597460985183,10.0,11.642779693603515,0.9981843543052673
2,oja,iid,3550,227008,113562,113446,0.5008178914070129,84.84,83.2469992334375,14.607913875579834,0.41807193398475645,10.0,11.682054347991944,0.9982374739646912
2,oja,iid,3600,230208,115153,115055,0.5041718900203704,84.78,83.39914391952188,14.53983528137207,0.4257565435767174,10.0,11.725040893554688,0.9986968564987183
2,oja,iid,3650,233408,116772,116636,0.5039493566513061,84.84,83.41830727851986,14.675522537231446,0.416671955883503,10.0,11.767179698944092,0.9983312237262726
2,oja,iid,3700,236608,118379,118229,0.5031122823238373,84.78,83.29868444584875,14.591108989715575,0.40611138582229617,10.0,11.813325996398925,0.9983874833583832
2,oja,iid,3750,239808,119951,119857,0.4997103353023529,84.79,83.21521904787323,14.587531204223632,0.41989698231220246,10.0,11.847387142181397,0.9985374796390534
2,oja,iid,3800,243008,121588,121420,0.5034600471496582,84.97,83.50194706268688,14.671452808380128,0.4069384554028511,10.0,11.889019508361816,0.9983781027793884
2,oja,iid,3850,246208,123159,123049,0.5060997480869294,84.58,83.25628385364276,14.543257255554199,0.3940163767337799,10.0,11.933527355194093,0.9985906028747559
2,oja,iid,3900,249408,124716,124692,0.5017106057167053,85.01,83.75126203668425,14.549838600158692,0.3936762273311615,10.0,11.97361249923706,0.9985812330245971
2,oja,iid,3950,252560,126353,126207,0.503509419298172,84.78,83.49605975716682,14.828448657989503,0.4113335454463959,10.0,12.01807846069336,0.9982312297821045
2,oja,iid,4000,255760,127961,127799,0.4952507420539856,85.24,83.65086233503266,14.682086105346679,0.4054135993123055,10.0,12.062085056304932,0.9984843528270722
